lang_pair,source,reference,mixtral,inner_id,produced_from,spatial_sense,error_type,bleu_score,meteor_score,bert_score,comet_score,ter_score
en_pt_br,"And the situation is that a car full of paramedics on their way home from the hospital after work have run across the wreckage, and they've advised the police that there were no survivors inside the car, that the driver's dead, that I'm dead.","E a situação é que um carro cheio de paramédicos no seu caminho de volta para o hospital depois do trabalho passaram pelos destroços, e eles avisaram a polícia que não havia sobreviventes dentro do carro, que o motorista estava morto, que eu estava morto.","E a situação é que um carro cheio de paramédicos, que estavam voltando para casa do hospital depois do trabalho, encontraram o acidente, e eles aconselharam a polícia que não havera sobreviventes no carro, que o motorista está morto, que eu também estou morto.",25710,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(5),"wl, wt",0.4360362300065856,0.7101828530793135,0.9900943,0.8255205750465393,40.0
en_pt_br,"So you put a message into this device and then you roll it on the wall, and it basically has all these solenoids pressing the buttons on spray cans, so you just pull it over a wall and it just writes on the wall all the political messages.","Então você põe uma mensagem nesse parede e ele basicamente tem todas essas solenóides que apertam os butões das latas de spray, então você o puxa pela parede e ele apenas escreve as mensagens políticas na parede.","Então, você insere uma mensagem neste dispositivo e depois o rola na parede, e basicamente ele possui todos esses solenoides pressionando os botões em spray cans, então você apenas passa por cima de uma parede e ele escreve mensagens políticas na parede.",70198,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"un, ie",0.1548184660568257,0.5307204030226701,0.9856502,0.7483221888542175,72.97297297297297
en_pt_br,"And my dream is we'll have a world one day where we don't just honor those who take money and make more money from it, but we find those individuals who take our resources and convert it into changing the world in the most positive ways.","E o meu sonho é que tenhamos um dia um mundo onde nós não apenas honremos aqueles que pegam dinheiro e fazem mais dinheiro com ele, mas encontremos aqueles indivíduos que pegam nossos recursos e os convertem mudando o mundo de maneiras mais positivas.","E mineiro sonho é que um dia teremos um mundo em que não apenas homenageamos aqueles que tomam o dinheiro e fazem mais dinheiro a partir dele, mas também encontramos essas pessoas individuais que tomam nossos recursos e os convertem em mudanças no mundo de maneira positiva.",10867,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"wl, co",0.2248255948826795,0.6143371173386255,0.99282783,0.8527616262435913,52.27272727272727
en_pt_br,"We are now going through an amazing and unprecedented moment where the power dynamics between men and women are shifting very rapidly, and in many of the places where it counts the most, women are, in fact, taking control of everything.","Estamos agora passando por um momento incrível e sem precedentes onde a dinâmica do poder entre homens e mulheres está mudando rapidamente. E em muitos lugares onde isso é mais importante, as mulheres estão, de fato, tomando o controle de tudo.","Estamos atualmente passando por um momento incrível e sem precedentes em que o equilíbrio de poder entre homens e mulheres está se alterando rapidamente, e, de fato, em muitos dos lugares em que isso é mais importante, as mulheres estão assumindo o controle de tudo.",4074,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),wl,0.4930319804712729,0.788399083006973,0.98977673,0.9320607781410216,39.02439024390244
en_pt_br,"However cancer is constrained by living inside our bodies, and its continued growth, its spreading through our bodies and eating away at our tissues, leads to the death of the cancer patient and also to the death of the cancer itself.","Entretanto o câncer é restringido porque vive dentro de nossos corpos, e seu crescimento contínuo, seu espalhar-se por nossos corpos alimentando-se de nossos tecidos conduz à morte o paciente com câncer e também à morte o próprio câncer.","No entanto, o câncer é limitado por viver dentro de nossos corpos, e seu crescimento contínuo, sua propagação através dos nossos corpos e a comer-se de nosso tecido, levam à morte do paciente de câncer e também à morte do próprio câncer. ",31972,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(1),po,0.1070937653927377,0.3694427325576292,0.92494196,0.4990806877613067,226.3157894736842
en_pt_br,"When this district attorney of 30 years stepped down, the eyewitnesses from McKinley's case came forward and said that they had been pressured into testifying by the district attorneys, pressure which included the threat of jail time.","Quando este promotor há 30 anos no cargo saiu, as testemunhas oculares do caso McKinley se apresentaram e disseram terem sido pressionadas pelos promotores a testemunhar, pressão que incluiu ameaça de prisão.","Quando este promotor de justiça com 30 anos de experiência se aposentou, os testemunhas oculares do caso McKinley disseram que haviam sido pressionados a testemunhar pelos promotores de justiça, pressão que incluiu a ameaça de tempo na prisão.",28919,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(2),cc,0.2278612414819183,0.6846910112359551,0.9806605,0.8654468655586243,62.5
en_pt_br,"I mean, why not utilize this technology, which massively broadens the boundaries of what's possible, accept that many of the things that happen in our world now go recorded, and we can obtain that information through social media?","Quero dizer, por que não utilizar essa tecnologia, que amplia massivamente os limites do que é possível, aceita que muito do que acontece em nosso mundo agora seja gravado, e podemos obter essas informações por meio da rede social?","De fato, por que não utilizar esta tecnologia, que amplia grandemente os limites do que é possível, e concordar que muitas das coisas que acontecem no nosso mundo agora são registradas e podemos obter essa informação através das redes sociais?",34455,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,0.3314306854251,0.5651524814471244,0.9812055,0.9064432382583618,51.28205128205128
en_pt_br,"So I have this distinction between what we're making people do and the subject that's sort of mainstream and the subject that, in a sense, people might follow with their own interest and perhaps even be spiked into doing that.","Por isso faço a distinção entre o que estamos forçando as pessoas a fazer e o assunto que está na moda e o assunto que, de certo modo, as pessoas podem seguir por interesse próprio e talvez até serem incentivadas a isto.","Então, tenho esta distinção entre o que estamos fazendo as pessoas fazerem e o assunto que é mais ou menos dominante e o assunto que, em certo sentido, as pessoas poderiam seguir com seu próprio interesse e talvez mesmo ser estimuladas a fazê-lo.",991,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),wl,0.1238659209872268,0.4335926211918084,0.96927714,0.6840816736221313,152.38095238095238
en_pt_br,"So, as you all know, species lived in particular ecological niches and particular environments, and the pressures of those environments selected which changes, through random mutation in species, were going to be preserved.","Então, como voces todos sabem, as espécies viviam em nichos ecológicos particulares e ambientes específicos, e as pressões desses ambientes selecionavam quais mudanças, através de mutações aleatórias nas espécies, seriam preservadas.","Então, como todos vocês sabem, espécies viviam em nichos ecológicos particulares e ambientes, e as pressões desses ambientes selecionaram quais alterações, por meio de mutações aleatórias em espécies, seriam preservadas.",14642,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"an, om, wt",0.4945422108404471,0.7929689852454082,0.99420625,0.8745869994163513,32.25806451612903
en_pt_br,"And so this starts in four weeks, at the end of the summer, and my partner and I, Matthew and I, just went through the arduous and totally convoluted process of getting certified as high school teachers to actually run it.","Isso começa em quatro semanas, no final do verão. E meu parceiro e eu, Matthew e eu, acabamos de passar por um árduo e complicado processo de obter certificados de professores do ensino médio para executá-lo.","E então isso começa em quatro semanas, no fim do verão, e meu parceiro e eu, Matthew e eu, acabamos de passar pelo processo exaustivo e totalmente intrincado de nos certificar como professores do ensino médio para realmente administrá-lo.",444,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),ie,0.4631704104959793,0.7288362354589272,0.9909083,0.8284679055213928,38.88888888888889
en_pt_br,"And with just a little bit of planning, we could transform a space dominated by traffic into one that provides open space for people, reconnects people with food and transforms waste into closed loop opportunities.","E apenas com um pouco de planejamento, nós poderemos transformar um espaço dominado pelo trânsito em um que vai proporcionar um espaço aberto para as pessoas, reconectar pessoas com alimentos e transformar resíduos em um circuíto fechado de oportunidades.","E com apenas um pouco de planejamento, poderíamos transformar um lugar dominado pelo trânsito em um que ofereça espaço aberto para as pessoas, readquecendo o contato das pessoas com a comida e convertendo resíduos em oportunidades fechadas em loop.",10185,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),un,0.3564863962018073,0.5772323198006908,0.981431,0.7945725321769714,48.71794871794872
en_pt_br,"Showed up the first day ready to make coffee and photocopies, but was paired with this righteous, deeply inspired attorney named Jeff Purcell, who thrust me onto the front lines from the very first day.","Apresentei-me no primeiro dia, pronta para fazer café e tirar fotocópias, mas fui alocada junto a este advogado justo, profundamente inspirado, chamado Jeff Purcell, que me lançou na linha de frente desde o primeiro dia.","Apareci no primeiro dia disposto a preparar café e fotocóias, mas fui emparelhado com este advogado justo, profundamente inspirado chamado Jeff Purcell, que me projetou na linha de frente desde o primeiro dia.",68594,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Onto(3),"wl, ie",0.4899550780394039,0.725232621784346,0.9900098,0.7835216522216797,34.285714285714285
en_pt_br,And the first picture showed us that a truck caging 500 homeless and kidnapped dogs for food processing was spotted and stopped on the highway with the whole country watching through microblogging.,"E a primeira foto nos mostra que esse caminhão carregando 500 cães, abandonados e sequestrados, para processamento alimentar foi flagrado e parado na rodovia com todo o país observando via microblog.","E, a primeira foto mostrou-nos que um caminhão trazendo consigo 500 cães sem-teto e sequestrados para processamento de alimentos foi avistado e impedido na rodovia, com todo o país assistindo através do microblogging.",33278,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),co,0.1447711584241368,0.6321068875893437,0.984282,0.8345192074775696,58.06451612903226
en_pt_br,"All of the red circles are the symbiotic algae that live inside the coral tissue, turning sunlight and into sugars they both can use, and all of the little blue dots are the protective bacteria.","Todos os círculos vermelhos são as algas simbióticas que vivem dentro do tecido do coral, transformando a luz do sol em açúcares que os dois podem usar, e todos esses pontinhos azuis são as bactérias protetoras.","Todos os círculos vermelhos são as algas simbióticas que vivem dentro do tecido de coral, convertendo a luz solar em açúcares que both eles podem usar, e todos os pequenos pontos azuis são as bactérias protetoras.",65471,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),un,0.5829691923986299,0.8113857171474359,0.99528074,0.8865843415260315,25.0
en_pt_br,"It also helped me to avoid the trap people in my profession sometimes fall into when trying to innovate, where we are quick to apply a technology before we've firmly grasped the problem at hand.","Também me ajudou a evitar a armadilha em que pessoas da minha profissão às vezes caem quando tentam inovar, e rapidamente aplicamos a tecnologia antes de entendermos muito bem o problema que temos.","Isso também me ajudou a evitar o trapa em que algumas pessoas em minha profissão às vezes caem quando tentam inovar, onde tendemos a aplicar uma tecnologia antes de compreender firmemente o problema.",13821,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"in, om",0.3723287427739654,0.652703373015873,0.99110395,0.8453982472419739,48.48484848484848
en_pt_br,"And it's really in this combined way that you get an overall sense of what's going on, because there's a lot of complex things like Medicaid and research money that flow across those boundaries.","E é realmente desta forma combinada que você tem um sensação geral do que está acontecendo, porque há um monte de coisas complexas como o Medicaid e dinheiro de pesquisa que flui ao longo dessas fronteiras.","E é realmente desta forma combinada que você consegue ter uma noção geral do que está acontecendo, pois existem muitas coisas complexas, como o Medicaid e o financiamento para pesquisas, que fluem através dessas fronteiras.",12560,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),sp,0.4000177797533498,0.6351706036745407,0.98421776,0.8972659111022949,47.22222222222222
en_pt_br,"And with every click of the mouse and every touch of the screen, we are like Hansel and Gretel leaving breadcrumbs of our personal information everywhere we travel through the digital woods.","E a cada clique do mouse e a cada toque da tela, nós somos como João e Maria deixando pedacinhos de pão da nossa informação pessoal em todos os lugares que viajamos pela floresta digital.","E com cada clique do mouse e cada toque na tela, nós somos como o Henriqueta e Gretel deixando migalhas de nosso próprio histórico pessoal em todos os lugares em que viajamos pelas florestas digitais.",62918,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(2),in,0.3270924070400042,0.668159283543899,0.98498756,0.77816241979599,42.85714285714285
en_pt_br,"Now, Ron Howard ran into Buzz Aldrin, who was not on the movie, so he had no idea that we were faking any of this footage, and he just responded as he would respond, and I'll run this.","Agora, Ron Howard vai até Buzz Aldrin, que não está no filme, dai ele não tem ideia que nós estamos forjando todas os trechos, ele só reagiu da forma como deveria reagir, e eu apresentarei isto.","Agora, Ron Howard encontrou-se com Buzz Aldrin, que não estava no filme, portanto, ele não tinha ideia de que estávamos fabricando alguma dessa filmagem, e ele simplesmente respondeu como sempre faria. E eu vou reproduzir isso para vocês.",73696,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.1930632722110566,0.5051236330647504,0.9824041,0.8069782853126526,63.888888888888886
en_pt_br,"And yet we still insist, by and large, in thinking that we can understand China by simply drawing on Western experience, looking at it through Western eyes, using Western concepts.","E ainda assim, nós insistimos, com grande margem, em pensar que podemos entender a China simplesmente por extrair da experiência Ocidental, olhando através de olhos Ocidentais, usando conceitos Ocidentais.","Ainda assim, por norma geral, continuamos insistentes em pensar que podemos compreender a China simplesmente ao nos basearmos na experiência ocidental, olhando para ela através de olhos ocidentais e utilizando conceitos ocidentais.",8405,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,0.1483109357095566,0.641025641025641,0.9871226,0.8656931519508362,51.72413793103448
en_pt_br,"Now they've aged out of that demographic, but it's still the case that powerful ratings companies like Nielson don't even take into account viewers of television shows over age 54.","Agora eles envelheceram além dessa demografia, mas ainda é o caso de grandes companhias de pesquisa como a Nielson não levarem em conta os espectadores de shows de televisão com mais de 54 anos.","Agora eles envelheceram demais para esse grupo demográfico, mas ainda é assim: poderosas empresas de classificações como a Nielsen não chegam sequer a levar em consideração os espectadores de programas de televisão com idade superior a 54 anos.",9187,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.1579301089111673,0.5216662007268661,0.9746066,0.8824513554573059,61.76470588235294
en_pt_br,"But here's the thing: our aim is to encourage students to articulate their own opinions, not to coerce them into agreeing with us, so it actually doesn't matter if he and I agree.","Mas, penso da seguinte forma, nosso objetivo é incentivar os alunos a articular opiniões próprias, e não coagi-los a concordar conosco. Por isso, não importa se eu e ele concordarmos.","Mas aqui está a coisa: nosso objetivo é incentivar os estudantes a expressarem suas próprias opiniões, não forçá-los a concordar conosco, então na realidade não importa se ele e eu concordarmos ou não.",2797,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),lt,0.1900989813996187,0.5298765768266054,0.9878596,0.8794124722480774,66.66666666666666
en_pt_br,"And what we've found is through genetic engineering, we can actually increase the efficiencies of these solar cells to record numbers for these types of dye-sensitized systems.","E o que nós descobrimos é que, através da engenharia genética, nós podemos realmente aumentar a eficiência destas células fotoelétricas para gravar números para estes tipos de sistemas sensibilizados por corantes.","E aquilo que descobrimos é que, através da engenharia genética, podemos realmente aumentar a eficiência desses painéis solares para números recorde neste tipo de sistemas de células sensibilizadas por corante.",19123,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,0.383259684980156,0.7060530973451329,0.9862671,0.7685602307319641,45.16129032258064
en_pt_br,"Against all odds, I achieved my dream, and through this very personal commitment to myself, I slowly realized that completing the Ironman was about more than conquering Kona.","Contra todas as dificuldades, alcancei meu sonho, e embora esse fosse um compromisso pessoal, aos poucos me dei conta de que completar o Ironman era muito mais do que vencer o Kona.","Contra todas as probabilidades, consegui realizar meu sonho, e através deste compromisso muito pessoal comigo mesmo, fui gradualmente me convencendo de que completar o Ironman era algo que ultrapassava a conquista de Kona.",15343,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,0.2556998968165026,0.5308944392298711,0.9391064,0.84188312292099,62.5
en_pt_br,"They discovered that adult cells, taken from you and me, could be reprogrammed back into embryonic-like cells, which they termed IPS cells, or induced pluripotent stem cells.","Eles descobriram que células adultas, retiradas de você ou de mim, poderiam ser reprogramadas para voltarem a ser células-tronco embrionárias, as quais eles denominaram células IPS, ou 'células-tronco pluripotentes induzidas'.","Eles descobriram que células adultas, provenientes de você e de mim, podiam ser reprogramadas de volta a células parecidas com células embrionárias, as quais eles chamaram de células IPS, ou células-tronco pluripotentes induzidas.",17471,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.3531034960743281,0.6819111929609168,0.9885123,0.8897568583488464,43.333333333333336
en_pt_br,"They cram them onto cots, put all your personal belongings in a plastic garbage bag, stick it underneath, and put you on the floor of an entire sports arena, or a gymnasium.","Amontoam essas pessoas em cama de campanha, colocam todos os seus pertencem pessoais em um saco de lixo, enfiam esse saco debaixo da cama e colocam você chão de uma arena esportiva, ou um ginásio.","Eles os amontoam em camas de campanha, colocam todas as suas coisas pessoais em uma sacola de lixo plástica, colocam-na debaixo dela, e colocam-te no chão de um enorme ginásio ou arena esportiva inteira.",65382,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Onto(1),cc,0.1130957276935231,0.5016143958868895,0.9800619,0.7367975115776062,68.57142857142857
en_pt_br,"We all know it was an amazing movie, and it was so interesting to see it go out into the culture and become this phenomenon and to see all the different permutations of it.","Todos sabem que foi um filme fantástico. e foi muito interessante vê-lo, entrar na cultura e se tornar esse fenômeno e ver todas as diferentes alterações dele.","Todos nós sabemos que foi um filme incrível, e foi muito interessante ver como ele saiu na cultura e se tornou este fenômeno, além de ver todas as diferentes permulações dele. .",59844,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ie,0.2921300835845126,0.6468974393713588,0.98920596,0.7946966290473938,51.85185185185185
en_pt_br,"CA: And currently, a big focus of the company is, I guess, kind of a race with Boeing to be the first to provide the service to NASA of actually putting humans into orbit.","CA: Atualmente, um grande foco da empresa é uma espécie de competição com a Boeing para ser a primeira a prestar o serviço para a NASA de colocar realmente os seres humanos em órbita.","CA: Atualmente, o grande foco da empresa é, acredito, uma espécie de corrida com a Boeing para ser a primeira aprovada pela NASA para fornecer o serviço de colocar humanos em órbita.",67013,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,0.4416747141711652,0.7396921297040203,0.9906338,0.8953697681427002,35.294117647058826
en_pt_br,"And then there's, of course, the example that we're all too aware of: financial experts getting it so wrong that we're living through the worst recession since the 1930s.","E então tem, é claro, o exemplo que todos nós somos muito cientes: os experts em finanças erraram tanto que estamos passando pela pior recessão desde os anos 1930.","E então está, é claro, o exemplo com o qual nós todos estamos excessivamente familiarizados: especialistas financeiros se enganando de tal forma que estamos vivendo a pior recessão desde os anos 1930.",11199,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),wl,0.3280859434668171,0.5732357357357358,0.98452765,0.8527663350105286,58.620689655172406
en_pt_br,"A new male comes into the area and takes over the pride, and, of course, first of all kills all the cubs and possibly some of the females that are defending their cubs.","Um novo macho vem para a área e domina o bando, e, é claro, primeiro de tudo mata os filhotes e possivelmente algumas fêmeas que defendem seus filhotes.","Um novo macho chega à área e assume o domínio da matilha, e, é claro, primeiramente mata todos os filhotes e possivelmente algumas das fêmeas que defendem seus filhotes.",5426,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,0.4468853651170298,0.7383880668051228,0.99268776,0.9035836458206176,42.85714285714285
